"Perioden";"Leeftijd";"Totaal mannen en vrouwen";"Mannen";"Vrouwen"
"1998";"38 jaar";"252734";"128162";"124572"
"1998";"39 jaar";"246638";"125095";"121543"
"1998";"40 jaar";"242453";"122799";"119654"
"1998";"41 jaar";"239238";"121506";"117732"
"1998";"42 jaar";"234256";"118148";"116108"
"1998";"43 jaar";"231793";"117497";"114296"
"1998";"44 jaar";"229197";"116220";"112977"
"1998";"45 jaar";"230149";"116873";"113276"
"1998";"46 jaar";"222997";"113469";"109528"
"1998";"47 jaar";"224760";"114261";"110499"
"1998";"48 jaar";"228370";"116306";"112064"
"1998";"49 jaar";"235896";"120400";"115496"
"1998";"50 jaar";"248684";"126521";"122163"
"1998";"51 jaar";"256616";"131120";"125496"
"1998";"52 jaar";"184745";"94065";"90680"
"1998";"53 jaar";"192997";"98206";"94791"
"1998";"54 jaar";"183012";"93360";"89652"
"1998";"55 jaar";"168781";"86050";"82731"
"1998";"56 jaar";"160631";"81669";"78962"
"1998";"57 jaar";"164213";"82915";"81298"
"1998";"58 jaar";"157806";"79145";"78661"
"1998";"59 jaar";"153842";"77151";"76691"
"1998";"60 jaar";"144434";"71932";"72502"
"1998";"61 jaar";"142724";"70817";"71907"
"1998";"62 jaar";"139011";"68485";"70526"
"1998";"63 jaar";"136999";"66904";"70095"
"1998";"64 jaar";"133074";"64462";"68612"
"1998";"65 jaar";"134867";"64599";"70268"
"1998";"66 jaar";"130590";"61925";"68665"
"1998";"67 jaar";"130908";"61564";"69344"
"1998";"68 jaar";"123165";"56935";"66230"
"1998";"69 jaar";"121048";"55038";"66010"
"1998";"70 jaar";"114531";"51631";"62900"
"1998";"71 jaar";"112659";"49995";"62664"
"1998";"72 jaar";"109048";"47219";"61829"
"1998";"73 jaar";"107364";"45405";"61959"
"1998";"74 jaar";"105721";"44192";"61529"
"1998";"75 jaar";"98988";"40694";"58294"
"1998";"76 jaar";"95411";"38067";"57344"
"1998";"77 jaar";"92103";"36088";"56015"
"1998";"78 jaar";"73372";"27956";"45416"
"1998";"79 jaar";"66752";"24489";"42263"
"1998";"80 jaar";"64579";"23079";"41500"
"1998";"81 jaar";"59765";"20506";"39259"
"1998";"82 jaar";"54493";"18282";"36211"
"1998";"83 jaar";"52361";"16909";"35452"
"1998";"84 jaar";"46254";"14311";"31943"
"1998";"85 jaar";"40589";"11990";"28599"
"1998";"86 jaar";"33720";"9554";"24166"
"1998";"87 jaar";"29558";"7980";"21578"
"1998";"88 jaar";"25289";"6401";"18888"
"1998";"89 jaar";"20889";"5188";"15701"
"1998";"90 jaar";"16919";"3970";"12949"
"1998";"91 jaar";"13260";"3007";"10253"
"1998";"92 jaar";"10366";"2279";"8087"
"1998";"93 jaar";"7734";"1660";"6074"
"1998";"94 jaar";"5661";"1214";"4447"
"1998";"95 jaar of ouder";"11755";"2245";"9510"
"1998";"95 jaar";".";".";"."
"1998";"96 jaar";".";".";"."
"1998";"97 jaar";".";".";"."
"1998";"98 jaar";".";".";"."
"1998";"99 jaar";".";".";"."
"1998";"100 jaar";".";".";"."
"1998";"101 jaar";".";".";"."
"1998";"102 jaar";".";".";"."
"1998";"103 jaar";".";".";"."
"1998";"104 jaar";".";".";"."
"1998";"105 jaar of ouder";".";".";"."
"1999";"Totaal";"15760225";"7793271";"7966954"
"1999";"0 jaar";"199728";"102214";"97514"
"1999";"1 jaar";"193777";"98860";"94917"
"1999";"2 jaar";"192063";"98724";"93339"
"1999";"3 jaar";"192609";"98489";"94120"
"1999";"4 jaar";"197998";"101290";"96708"
"1999";"5 jaar";"197403";"100808";"96595"
"1999";"6 jaar";"199178";"102102";"97076"
"1999";"7 jaar";"201783";"103044";"98739"
"1999";"8 jaar";"202155";"103637";"98518"
"1999";"9 jaar";"194033";"98908";"95125"
"1999";"10 jaar";"192149";"98227";"93922"
"1999";"11 jaar";"192985";"98978";"94007"
"1999";"12 jaar";"191537";"97483";"94054"
"1999";"13 jaar";"186053";"94910";"91143"
"1999";"14 jaar";"182460";"93446";"89014"
"1999";"15 jaar";"178241";"91174";"87067"
"1999";"16 jaar";"180978";"92871";"88107"
"1999";"17 jaar";"187416";"95891";"91525"
"1999";"18 jaar";"191013";"97837";"93176"
"1999";"19 jaar";"186283";"94712";"91571"
"1999";"20 jaar";"188129";"95547";"92582"
"1999";"21 jaar";"187300";"94738";"92562"
"1999";"22 jaar";"191318";"97059";"94259"
"1999";"23 jaar";"194823";"98187";"96636"
"1999";"24 jaar";"205877";"103878";"101999"
"1999";"25 jaar";"215527";"108618";"106909"
"1999";"26 jaar";"236236";"119125";"117111"
"1999";"27 jaar";"249803";"126899";"122904"
"1999";"28 jaar";"262323";"133428";"128895"
"1999";"29 jaar";"270333";"138040";"132293"
"1999";"30 jaar";"259191";"132151";"127040"
"1999";"31 jaar";"257640";"131660";"125980"
"1999";"32 jaar";"259680";"132993";"126687"
"1999";"33 jaar";"264822";"135807";"129015"
"1999";"34 jaar";"270472";"138365";"132107"
"1999";"35 jaar";"266622";"136322";"130300"
"1999";"36 jaar";"262130";"133355";"128775"
"1999";"37 jaar";"260256";"132150";"128106"
"1999";"38 jaar";"254407";"129442";"124965"
"1999";"39 jaar";"252755";"128098";"124657"
"1999";"40 jaar";"246678";"125044";"121634"
"1999";"41 jaar";"242413";"122716";"119697"
"1999";"42 jaar";"239090";"121351";"117739"
"1999";"43 jaar";"234070";"117972";"116098"
"1999";"44 jaar";"231485";"117318";"114167"
"1999";"45 jaar";"228812";"115942";"112870"
"1999";"46 jaar";"229745";"116569";"113176"
"1999";"47 jaar";"222487";"113147";"109340"
"1999";"48 jaar";"224198";"113904";"110294"
"1999";"49 jaar";"227611";"115865";"111746"
"1999";"50 jaar";"235175";"119915";"115260"
"1999";"51 jaar";"247738";"125879";"121859"
"1999";"52 jaar";"255543";"130484";"125059"
"1999";"53 jaar";"183911";"93564";"90347"
"1999";"54 jaar";"192064";"97615";"94449"
"1999";"55 jaar";"182078";"92745";"89333"
"1999";"56 jaar";"167826";"85401";"82425"
"1999";"57 jaar";"159620";"81046";"78574"
"1999";"58 jaar";"163144";"82223";"80921"
"1999";"59 jaar";"156619";"78373";"78246"
"1999";"60 jaar";"152558";"76294";"76264"
"1999";"61 jaar";"143128";"71038";"72090"
"1999";"62 jaar";"141177";"69793";"71384"
"1999";"63 jaar";"137412";"67447";"69965"
"1999";"64 jaar";"135223";"65738";"69485"
"1999";"65 jaar";"131190";"63180";"68010"
"1999";"66 jaar";"132736";"63222";"69514"
"1999";"67 jaar";"128307";"60380";"67927"
"1999";"68 jaar";"128308";"59913";"68395"
"1999";"69 jaar";"120607";"55289";"65318"
"1999";"70 jaar";"118417";"53401";"65016"
"1999";"71 jaar";"111644";"49811";"61833"
"1999";"72 jaar";"109591";"48118";"61473"
"1999";"73 jaar";"105669";"45185";"60484"
"1999";"74 jaar";"103653";"43157";"60496"
"1999";"75 jaar";"101774";"41915";"59859"
"1999";"76 jaar";"94975";"38355";"56620"
"1999";"77 jaar";"91120";"35653";"55467"
"1999";"78 jaar";"87464";"33624";"53840"
"1999";"79 jaar";"69327";"25752";"43575"
"1999";"80 jaar";"62630";"22347";"40283"
"1999";"81 jaar";"60104";"20895";"39209"
"1999";"82 jaar";"55195";"18374";"36821"
"1999";"83 jaar";"49840";"16173";"33667"
"1999";"84 jaar";"47427";"14801";"32626"
"1999";"85 jaar";"41412";"12329";"29083"
"1999";"86 jaar";"35908";"10171";"25737"
"1999";"87 jaar";"29355";"8023";"21332"
"1999";"88 jaar";"25427";"6573";"18854"
"1999";"89 jaar";"21313";"5162";"16151"
"1999";"90 jaar";"17272";"4097";"13175"
"1999";"91 jaar";"13641";"2996";"10645"
"1999";"92 jaar";"10596";"2292";"8304"
"1999";"93 jaar";"8009";"1673";"6336"
"1999";"94 jaar";"5908";"1233";"4675"
"1999";"95 jaar of ouder";"12115";"2327";"9788"
"1999";"95 jaar";".";".";"."
"1999";"96 jaar";".";".";"."
"1999";"97 jaar";".";".";"."
"1999";"98 jaar";".";".";"."
"1999";"99 jaar";".";".";"."
"1999";"100 jaar";".";".";"."
"1999";"101 jaar";".";".";"."
"1999";"102 jaar";".";".";"."
"1999";"103 jaar";".";".";"."
"1999";"104 jaar";".";".";"."
"1999";"105 jaar of ouder";".";".";"."
"2000";"Totaal";"15863950";"7846317";"8017633"
"2000";"0 jaar";"201748";"103549";"98199"
"2000";"1 jaar";"201017";"102854";"98163"
"2000";"2 jaar";"194547";"99191";"95356"
"2000";"3 jaar";"192845";"99112";"93733"
"2000";"4 jaar";"193334";"98864";"94470"
"2000";"5 jaar";"198582";"101584";"96998"
"2000";"6 jaar";"197980";"101104";"96876"
"2000";"7 jaar";"199801";"102363";"97438"
"2000";"8 jaar";"202469";"103404";"99065"
"2000";"9 jaar";"202838";"104015";"98823"
"2000";"10 jaar";"194749";"99249";"95500"
"2000";"11 jaar";"192829";"98575";"94254"
"2000";"12 jaar";"193687";"99354";"94333"
"2000";"13 jaar";"192266";"97856";"94410"
"2000";"14 jaar";"186851";"95309";"91542"
"2000";"15 jaar";"183644";"94177";"89467"
"2000";"16 jaar";"179766";"92163";"87603"
"2000";"17 jaar";"182445";"93812";"88633"
"2000";"18 jaar";"188880";"96486";"92394"
"2000";"19 jaar";"192730";"98273";"94457"
"2000";"20 jaar";"187565";"95015";"92550"
"2000";"21 jaar";"189708";"96009";"93699"
"2000";"22 jaar";"189010";"95320";"93690"
"2000";"23 jaar";"193046";"97853";"95193"
"2000";"24 jaar";"196557";"99045";"97512"
"2000";"25 jaar";"207499";"104633";"102866"
"2000";"26 jaar";"217020";"109257";"107763"
"2000";"27 jaar";"237654";"119776";"117878"
"2000";"28 jaar";"250846";"127293";"123553"
"2000";"29 jaar";"263252";"133816";"129436"
"2000";"30 jaar";"270961";"138227";"132734"
"2000";"31 jaar";"259811";"132352";"127459"
"2000";"32 jaar";"258129";"131793";"126336"
"2000";"33 jaar";"260240";"133179";"127061"
"2000";"34 jaar";"265263";"135977";"129286"
"2000";"35 jaar";"270756";"138409";"132347"
"2000";"36 jaar";"266912";"136368";"130544"
"2000";"37 jaar";"262375";"133389";"128986"
"2000";"38 jaar";"260425";"132162";"128263"
"2000";"39 jaar";"254475";"129346";"125129"
"2000";"40 jaar";"252699";"127960";"124739"
"2000";"41 jaar";"246564";"124882";"121682"
"2000";"42 jaar";"242282";"122573";"119709"
"2000";"43 jaar";"238896";"121164";"117732"
"2000";"44 jaar";"233900";"117821";"116079"
"2000";"45 jaar";"231177";"117103";"114074"
"2000";"46 jaar";"228402";"115663";"112739"
"2000";"47 jaar";"229317";"116274";"113043"
"2000";"48 jaar";"221937";"112788";"109149"
"2000";"49 jaar";"223598";"113562";"110036"
"2000";"50 jaar";"226865";"115379";"111486"
"2000";"51 jaar";"234280";"119301";"114979"
"2000";"52 jaar";"246764";"125225";"121539"
"2000";"53 jaar";"254395";"129775";"124620"
"2000";"54 jaar";"183022";"93017";"90005"
"2000";"55 jaar";"191026";"96976";"94050"
"2000";"56 jaar";"181053";"92118";"88935"
"2000";"57 jaar";"166805";"84736";"82069"
"2000";"58 jaar";"158542";"80363";"78179"
"2000";"59 jaar";"162020";"81499";"80521"
"2000";"60 jaar";"155281";"77499";"77782"
"2000";"61 jaar";"151123";"75345";"75778"
"2000";"62 jaar";"141656";"70100";"71556"
"2000";"63 jaar";"139673";"68843";"70830"
"2000";"64 jaar";"135719";"66331";"69388"
"2000";"65 jaar";"133259";"64468";"68791"
"2000";"66 jaar";"129161";"61842";"67319"
"2000";"67 jaar";"130546";"61800";"68746"
"2000";"68 jaar";"125900";"58852";"67048"
"2000";"69 jaar";"125614";"58192";"67422"
"2000";"70 jaar";"117891";"53600";"64291"
"2000";"71 jaar";"115490";"51614";"63876"
"2000";"72 jaar";"108596";"47993";"60603"
"2000";"73 jaar";"106289";"46117";"60172"
"2000";"74 jaar";"102105";"43062";"59043"
"2000";"75 jaar";"99829";"40871";"58958"
"2000";"76 jaar";"97691";"39599";"58092"
"2000";"77 jaar";"90626";"35960";"54666"
"2000";"78 jaar";"86538";"33145";"53393"
"2000";"79 jaar";"82568";"31038";"51530"
"2000";"80 jaar";"65152";"23642";"41510"
"2000";"81 jaar";"58349";"20264";"38085"
"2000";"82 jaar";"55452";"18769";"36683"
"2000";"83 jaar";"50540";"16286";"34254"
"2000";"84 jaar";"45133";"14096";"31037"
"2000";"85 jaar";"42443";"12769";"29674"
"2000";"86 jaar";"36676";"10548";"26128"
"2000";"87 jaar";"31224";"8502";"22722"
"2000";"88 jaar";"25201";"6623";"18578"
"2000";"89 jaar";"21373";"5260";"16113"
"2000";"90 jaar";"17619";"4044";"13575"
"2000";"91 jaar";"13928";"3148";"10780"
"2000";"92 jaar";"10729";"2211";"8518"
"2000";"93 jaar";"8179";"1666";"6513"
"2000";"94 jaar";"5951";"1175";"4776"
"2000";"95 jaar of ouder";"12390";"2351";"10039"
"2000";"95 jaar";".";".";"."
"2000";"96 jaar";".";".";"."
"2000";"97 jaar";".";".";"."
"2000";"98 jaar";".";".";"."
"2000";"99 jaar";".";".";"."
"2000";"100 jaar";".";".";"."
"2000";"101 jaar";".";".";"."
"2000";"102 jaar";".";".";"."
"2000";"103 jaar";".";".";"."
"2000";"104 jaar";".";".";"."
"2000";"105 jaar of ouder";".";".";"."
"2001";"Totaal";"15987075";"7909855";"8077220"
"2001";"0 jaar";"207097";"105856";"101241"
"2001";"1 jaar";"203155";"104153";"99002"
"2001";"2 jaar";"201787";"103235";"98552"
"2001";"3 jaar";"195335";"99549";"95786"
"2001";"4 jaar";"193711";"99598";"94113"
"2001";"5 jaar";"194042";"99219";"94823"
"2001";"6 jaar";"199270";"101945";"97325"
"2001";"7 jaar";"198685";"101497";"97188"
"2001";"8 jaar";"200591";"102750";"97841"
"2001";"9 jaar";"203240";"103839";"99401"
"2001";"10 jaar";"203705";"104455";"99250"
"2001";"11 jaar";"195589";"99702";"95887"
"2001";"12 jaar";"193715";"99037";"94678"
"2001";"13 jaar";"194493";"99777";"94716"
"2001";"14 jaar";"193123";"98331";"94792"
"2001";"15 jaar";"188122";"96093";"92029"
"2001";"16 jaar";"185472";"95315";"90157"
"2001";"17 jaar";"181570";"93329";"88241"
"2001";"18 jaar";"184444";"94794";"89650"
"2001";"19 jaar";"190907";"97055";"93852"
"2001";"20 jaar";"194546";"98858";"95688"
"2001";"21 jaar";"189491";"95716";"93775"
"2001";"22 jaar";"192012";"96908";"95104"
"2001";"23 jaar";"191214";"96281";"94933"
"2001";"24 jaar";"195428";"98978";"96450"
"2001";"25 jaar";"198711";"100070";"98641"
"2001";"26 jaar";"209514";"105577";"103937"
"2001";"27 jaar";"218952";"110157";"108795"
"2001";"28 jaar";"239346";"120559";"118787"
"2001";"29 jaar";"252298";"127939";"124359"
"2001";"30 jaar";"264709";"134466";"130243"
"2001";"31 jaar";"272017";"138661";"133356"
"2001";"32 jaar";"260868";"132842";"128026"
"2001";"33 jaar";"259067";"132252";"126815"
"2001";"34 jaar";"260918";"133442";"127476"
"2001";"35 jaar";"266036";"136256";"129780"
"2001";"36 jaar";"271180";"138503";"132677"
"2001";"37 jaar";"267304";"136561";"130743"
"2001";"38 jaar";"262689";"133536";"129153"
"2001";"39 jaar";"260804";"132323";"128481"
"2001";"40 jaar";"254734";"129403";"125331"
"2001";"41 jaar";"252948";"128017";"124931"
"2001";"42 jaar";"246541";"124795";"121746"
"2001";"43 jaar";"242316";"122528";"119788"
"2001";"44 jaar";"238789";"121026";"117763"
"2001";"45 jaar";"233601";"117632";"115969"
"2001";"46 jaar";"230868";"116866";"114002"
"2001";"47 jaar";"228005";"115437";"112568"
"2001";"48 jaar";"228776";"115905";"112871"
"2001";"49 jaar";"221417";"112431";"108986"
"2001";"50 jaar";"223052";"113230";"109822"
"2001";"51 jaar";"226178";"114929";"111249"
"2001";"52 jaar";"233472";"118847";"114625"
"2001";"53 jaar";"245712";"124530";"121182"
"2001";"54 jaar";"253328";"129093";"124235"
"2001";"55 jaar";"182096";"92415";"89681"
"2001";"56 jaar";"189958";"96301";"93657"
"2001";"57 jaar";"179983";"91393";"88590"
"2001";"58 jaar";"165738";"84060";"81678"
"2001";"59 jaar";"157354";"79606";"77748"
"2001";"60 jaar";"160755";"80705";"80050"
"2001";"61 jaar";"153956";"76637";"77319"
"2001";"62 jaar";"149675";"74406";"75269"
"2001";"63 jaar";"140113";"69063";"71050"
"2001";"64 jaar";"138052";"67821";"70231"
"2001";"65 jaar";"133928";"65158";"68770"
"2001";"66 jaar";"131199";"63125";"68074"
"2001";"67 jaar";"127030";"60451";"66579"
"2001";"68 jaar";"128209";"60284";"67925"
"2001";"69 jaar";"123469";"57361";"66108"
"2001";"70 jaar";"122892";"56492";"66400"
"2001";"71 jaar";"115059";"51823";"63236"
"2001";"72 jaar";"112401";"49756";"62645"
"2001";"73 jaar";"105323";"46020";"59303"
"2001";"74 jaar";"102861";"44065";"58796"
"2001";"75 jaar";"98370";"40876";"57494"
"2001";"76 jaar";"95818";"38603";"57215"
"2001";"77 jaar";"93395";"37157";"56238"
"2001";"78 jaar";"86179";"33516";"52663"
"2001";"79 jaar";"81731";"30619";"51112"
"2001";"80 jaar";"77447";"28461";"48986"
"2001";"81 jaar";"60712";"21416";"39296"
"2001";"82 jaar";"53853";"18181";"35672"
"2001";"83 jaar";"50774";"16674";"34100"
"2001";"84 jaar";"45517";"14154";"31363"
"2001";"85 jaar";"40383";"12170";"28213"
"2001";"86 jaar";"37569";"10920";"26649"
"2001";"87 jaar";"31973";"8826";"23147"
"2001";"88 jaar";"26773";"7027";"19746"
"2001";"89 jaar";"21306";"5368";"15938"
"2001";"90 jaar";"17731";"4204";"13527"
"2001";"91 jaar";"14309";"3089";"11220"
"2001";"92 jaar";"11011";"2374";"8637"
"2001";"93 jaar";"8290";"1646";"6644"
"2001";"94 jaar";"6189";"1202";"4987"
"2001";"95 jaar of ouder";"12800";"2347";"10453"
"2001";"95 jaar";".";".";"."
"2001";"96 jaar";".";".";"."
"2001";"97 jaar";".";".";"."
"2001";"98 jaar";".";".";"."
"2001";"99 jaar";".";".";"."
"2001";"100 jaar";".";".";"."
"2001";"101 jaar";".";".";"."
"2001";"102 jaar";".";".";"."
"2001";"103 jaar";".";".";"."
"2001";"104 jaar";".";".";"."
"2001";"105 jaar of ouder";".";".";"."
"2002";"Totaal";"16105285";"7971967";"8133318"
"2002";"0 jaar";"204039";"104502";"99537"
"2002";"1 jaar";"208553";"106511";"102042"
"2002";"2 jaar";"203816";"104465";"99351"
"2002";"3 jaar";"202305";"103510";"98795"
"2002";"4 jaar";"195909";"99849";"96060"
"2002";"5 jaar";"194237";"99877";"94360"
"2002";"6 jaar";"194624";"99469";"95155"
"2002";"7 jaar";"199848";"102240";"97608"
"2002";"8 jaar";"199304";"101826";"97478"
"2002";"9 jaar";"201225";"103078";"98147"
"2002";"10 jaar";"203950";"104224";"99726"
"2002";"11 jaar";"204386";"104801";"99585"
"2002";"12 jaar";"196420";"100145";"96275"
"2002";"13 jaar";"194387";"99391";"94996"
"2002";"14 jaar";"195245";"100171";"95074"
"2002";"15 jaar";"194216";"98978";"95238"
"2002";"16 jaar";"189757";"97093";"92664"
"2002";"17 jaar";"187642";"96700";"90942"
"2002";"18 jaar";"183888";"94527";"89361"
"2002";"19 jaar";"186885";"95723";"91162"
"2002";"20 jaar";"193014";"97860";"95154"
"2002";"21 jaar";"196798";"99720";"97078"
"2002";"22 jaar";"191963";"96792";"95171"
"2002";"23 jaar";"194708";"98197";"96511"
"2002";"24 jaar";"193873";"97584";"96289"
"2002";"25 jaar";"197832";"100123";"97709"
"2002";"26 jaar";"201074";"101256";"99818"
"2002";"27 jaar";"211547";"106579";"104968"
"2002";"28 jaar";"220810";"111092";"109718"
"2002";"29 jaar";"240831";"121237";"119594"
"2002";"30 jaar";"253643";"128554";"125089"
"2002";"31 jaar";"265876";"135021";"130855"
"2002";"32 jaar";"272821";"138975";"133846"
"2002";"33 jaar";"261651";"133205";"128446"
"2002";"34 jaar";"259654";"132469";"127185"
"2002";"35 jaar";"261381";"133546";"127835"
"2002";"36 jaar";"266577";"136444";"130133"
"2002";"37 jaar";"271319";"138500";"132819"
"2002";"38 jaar";"267578";"136612";"130966"
"2002";"39 jaar";"262777";"133494";"129283"
"2002";"40 jaar";"260852";"132274";"128578"
"2002";"41 jaar";"254773";"129383";"125390"
"2002";"42 jaar";"253002";"128010";"124992"
"2002";"43 jaar";"246436";"124664";"121772"
"2002";"44 jaar";"242133";"122371";"119762"
"2002";"45 jaar";"238481";"120792";"117689"
"2002";"46 jaar";"233211";"117397";"115814"
"2002";"47 jaar";"230382";"116543";"113839"
"2002";"48 jaar";"227433";"115077";"112356"
"2002";"49 jaar";"228239";"115583";"112656"
"2002";"50 jaar";"220717";"112002";"108715"
"2002";"51 jaar";"222300";"112740";"109560"
"2002";"52 jaar";"225340";"114458";"110882"
"2002";"53 jaar";"232467";"118225";"114242"
"2002";"54 jaar";"244618";"123901";"120717"
"2002";"55 jaar";"252116";"128329";"123787"
"2002";"56 jaar";"181051";"91762";"89289"
"2002";"57 jaar";"188824";"95625";"93199"
"2002";"58 jaar";"178644";"90555";"88089"
"2002";"59 jaar";"164506";"83292";"81214"
"2002";"60 jaar";"156048";"78742";"77306"
"2002";"61 jaar";"159413";"79818";"79595"
"2002";"62 jaar";"152466";"75693";"76773"
"2002";"63 jaar";"148251";"73543";"74708"
"2002";"64 jaar";"138505";"68007";"70498"
"2002";"65 jaar";"136252";"66629";"69623"
"2002";"66 jaar";"132035";"63921";"68114"
"2002";"67 jaar";"129049";"61740";"67309"
"2002";"68 jaar";"124804";"59004";"65800"
"2002";"69 jaar";"125701";"58727";"66974"
"2002";"70 jaar";"120807";"55694";"65113"
"2002";"71 jaar";"119960";"54645";"65315"
"2002";"72 jaar";"112026";"49986";"62040"
"2002";"73 jaar";"109042";"47750";"61292"
"2002";"74 jaar";"101877";"43948";"57929"
"2002";"75 jaar";"99193";"41896";"57297"
"2002";"76 jaar";"94514";"38639";"55875"
"2002";"77 jaar";"91567";"36272";"55295"
"2002";"78 jaar";"88740";"34712";"54028"
"2002";"79 jaar";"81540";"31095";"50445"
"2002";"80 jaar";"76855";"28189";"48666"
"2002";"81 jaar";"72274";"25881";"46393"
"2002";"82 jaar";"56185";"19332";"36853"
"2002";"83 jaar";"49264";"16114";"33150"
"2002";"84 jaar";"46008";"14616";"31392"
"2002";"85 jaar";"40872";"12335";"28537"
"2002";"86 jaar";"35850";"10453";"25397"
"2002";"87 jaar";"32783";"9169";"23614"
"2002";"88 jaar";"27545";"7318";"20227"
"2002";"89 jaar";"22595";"5657";"16938"
"2002";"90 jaar";"17635";"4264";"13371"
"2002";"91 jaar";"14400";"3220";"11180"
"2002";"92 jaar";"11381";"2346";"9035"
"2002";"93 jaar";"8546";"1767";"6779"
"2002";"94 jaar";"6238";"1159";"5079"
"2002";"95 jaar of ouder";"13176";"2363";"10813"
"2002";"95 jaar";".";".";"."
"2002";"96 jaar";".";".";"."
"2002";"97 jaar";".";".";"."
"2002";"98 jaar";".";".";"."
"2002";"99 jaar";".";".";"."
"2002";"100 jaar";".";".";"."
"2002";"101 jaar";".";".";"."
"2002";"102 jaar";".";".";"."
"2002";"103 jaar";".";".";"."
"2002";"104 jaar";".";".";"."
"2002";"105 jaar of ouder";".";".";"."
"2003";"Totaal";"16192572";"8015471";"8177101"
"2003";"0 jaar";"202386";"103818";"98568"
"2003";"1 jaar";"205151";"104951";"100200"
"2003";"2 jaar";"208833";"106544";"102289"
"2003";"3 jaar";"203919";"104488";"99431"
"2003";"4 jaar";"202324";"103497";"98827"
"2003";"5 jaar";"195968";"99862";"96106"
"2003";"6 jaar";"194321";"99870";"94451"
"2003";"7 jaar";"194763";"99555";"95208"
"2003";"8 jaar";"200083";"102318";"97765"
"2003";"9 jaar";"199583";"101977";"97606"
"2003";"10 jaar";"201570";"103278";"98292"
"2003";"11 jaar";"204362";"104438";"99924"
"2003";"12 jaar";"204844";"105023";"99821"
"2003";"13 jaar";"196946";"100455";"96491"
"2003";"14 jaar";"195035";"99761";"95274"
"2003";"15 jaar";"196195";"100732";"95463"
"2003";"16 jaar";"195673";"99851";"95822"
"2003";"17 jaar";"191507";"98222";"93285"
"2003";"18 jaar";"189584";"97733";"91851"
"2003";"19 jaar";"185952";"95225";"90727"
"2003";"20 jaar";"188484";"96257";"92227"
"2003";"21 jaar";"194866";"98423";"96443"
"2003";"22 jaar";"198943";"100499";"98444"
"2003";"23 jaar";"194016";"97670";"96346"
"2003";"24 jaar";"196519";"98970";"97549"
"2003";"25 jaar";"195578";"98206";"97372"
"2003";"26 jaar";"199322";"100775";"98547"
"2003";"27 jaar";"202139";"101670";"100469"
"2003";"28 jaar";"212560";"106920";"105640"
"2003";"29 jaar";"221580";"111357";"110223"
"2003";"30 jaar";"241191";"121208";"119983"
"2003";"31 jaar";"253806";"128478";"125328"
"2003";"32 jaar";"265941";"134892";"131049"
"2003";"33 jaar";"272703";"138756";"133947"
"2003";"34 jaar";"261579";"133005";"128574"
"2003";"35 jaar";"259539";"132219";"127320"
"2003";"36 jaar";"261238";"133301";"127937"
"2003";"37 jaar";"266175";"136022";"130153"
"2003";"38 jaar";"270898";"138058";"132840"
"2003";"39 jaar";"267093";"136181";"130912"
"2003";"40 jaar";"262505";"133134";"129371"
"2003";"41 jaar";"260453";"131913";"128540"
"2003";"42 jaar";"254277";"128985";"125292"
"2003";"43 jaar";"252518";"127607";"124911"
"2003";"44 jaar";"245926";"124268";"121658"
"2003";"45 jaar";"241511";"121929";"119582"
"2003";"46 jaar";"237828";"120354";"117474"
"2003";"47 jaar";"232608";"116994";"115614"
"2003";"48 jaar";"229648";"116139";"113509"
"2003";"49 jaar";"226665";"114583";"112082"
"2003";"50 jaar";"227351";"115067";"112284"
"2003";"51 jaar";"219744";"111372";"108372"
"2003";"52 jaar";"221303";"112120";"109183"
"2003";"53 jaar";"224240";"113799";"110441"
"2003";"54 jaar";"231182";"117478";"113704"
"2003";"55 jaar";"243205";"123029";"120176"
